city,timestamp,dayMean,aveMean,dayHigh,aveHigh,recHigh,dayLow,aveLow,recLow,aveHumidity,dayPrecip,avePrecip
Austin,20020303,33,56,45,68,85,21,43,19,37,0,0.08
Austin,20020304,37,56,57,69,91,17,43,17,38,0,0.08
Austin,20020305,42,56,64,69,93,19,44,17,60,0,0.09
Austin,20020306,57,56,73,69,98,41,44,21,76,0,0.1
Austin,20020307,67,57,75,69,90,59,44,25,79,0,0.08
Austin,20020308,68,57,73,70,88,62,44,26,87,0,0.08
Austin,20020309,58,57,70,70,86,46,45,29,50,0,0.08
Austin,20020310,47,58,55,70,93,39,45,28,40,0.01,0.09
Austin,20020311,56,58,63,70,92,48,45,20,78,0,0.07
Austin,20020312,58,58,75,71,89,41,46,19,41,0,0.09
Austin,20020313,59,58,84,71,91,34,46,25,56,0,0.08
Austin,20020314,71,59,82,71,93,60,46,29,77,0,0.08
Austin,20020315,68,59,78,72,87,55,46,30,66,0,0.09
Austin,20020316,56,59,61,72,85,52,47,32,55,0,0.09
Austin,20020317,63,60,66,72,89,60,47,30,84,0.04,0.08
Austin,20020318,70,60,79,72,90,62,47,31,88,0.01,0.08
Austin,20020319,68,60,75,73,90,60,48,29,86,1.27,0.08
Austin,20020320,58,60,63,73,92,53,48,24,82,0.03,0.08
Austin,20020321,56,61,71,73,90,42,48,26,56,0,0.08
Austin,20020322,46,61,55,74,98,36,48,30,54,0,0.09
Austin,20020323,52,61,71,74,90,32,49,30,73,0,0.09
Austin,20020324,69,61,78,74,88,60,49,30,78,0,0.09
Austin,20020325,58,62,69,74,88,48,49,28,83,0.02,0.08
Austin,20020326,51,62,63,75,91,39,49,26,60,0,0.08
Austin,20020327,54,62,71,75,96,37,50,30,66,0,0.08
Austin,20020328,66,62,82,75,97,51,50,28,81,0,0.06
Austin,20020329,72,63,78,75,95,66,50,30,86,0,0.07
Austin,20020330,72,63,82,76,91,61,50,31,70,0.08,0.06
Austin,20020331,62,63,71,76,89,50,51,33,75,0,0.06
Austin,20020401,62,64,80,76,92,44,51,36,78,0,0.07
Austin,20020402,73,64,84,77,91,62,51,38,75,0,0.07
Austin,20020403,59,64,63,77,89,55,51,35,53,0,0.06
Austin,20020404,58,64,62,77,92,54,52,36,50,0,0.07
Austin,20020405,62,65,68,77,89,55,52,36,58,0,0.07
Austin,20020406,59,65,63,78,91,55,52,38,83,0.03,0.06
Austin,20020407,67,65,73,78,95,61,52,28,92,0.63,0.07
Austin,20020408,68,65,84,78,92,53,53,34,82,0.13,0.07
Austin,20020409,66,66,75,78,95,57,53,33,74,0,0.06
Austin,20020410,65,66,77,79,93,53,53,34,87,0,0.06
Austin,20020411,70,66,80,79,92,60,53,42,84,0,0.06
Austin,20020412,72,66,84,79,92,62,54,38,81,0,0.06
Austin,20020413,70,67,82,79,94,57,54,31,86,0,0.07
Austin,20020414,74,67,81,80,95,66,54,30,82,0,0.07
Austin,20020415,75,67,84,80,92,66,55,34,78,0,0.06
Austin,20020416,78,67,86,80,95,71,55,32,84,0.02,0.07
Austin,20020417,78,68,87,80,100,69,55,31,83,0,0.07
Austin,20020418,77,68,86,80,99,70,55,35,80,0,0.08
Austin,20020419,78,68,86,81,99,71,56,40,79,0,0.07
Austin,20020420,78,68,88,81,93,71,56,33,77,0,0.08
Austin,20020421,76,69,84,81,92,68,56,44,82,0.01,0.08
Austin,20020422,77,69,87,81,94,68,56,39,82,0.01,0.09
Austin,20020423,78,69,87,82,97,69,57,42,78,0,0.09
Austin,20020424,79,69,90,82,94,69,57,41,78,0,0.09
Austin,20020425,73,70,82,82,93,64,57,42,82,0.03,0.1
Austin,20020426,78,70,88,82,96,68,58,44,80,0,0.1
Austin,20020427,80,70,89,83,94,72,58,45,72,0,0.09
Austin,20020428,82,70,91,83,93,73,58,43,75,0,0.09
Austin,20020429,82,71,93,83,93,73,59,42,74,0,0.1
Austin,20020430,81,71,93,83,93,69,59,44,74,0,0.1
Austin,20020501,83,71,95,83,95,71,59,42,71,0,0.09
Austin,20020502,80,72,89,84,96,71,60,47,76,0,0.09
Austin,20020503,72,72,82,84,94,62,60,42,78,0,0.09
Austin,20020504,74,72,88,84,98,62,60,37,82,0,0.09
Austin,20020505,82,72,93,84,101,73,60,44,80,0,0.09
Austin,20020506,82,73,91,85,98,73,61,45,76,0,0.09
Austin,20020507,82,73,90,85,102,75,61,44,77,0,0.08
Austin,20020508,82,73,90,85,97,75,61,48,76,0,0.09
Austin,20020509,82,73,91,85,98,72,62,47,75,0,0.09
Austin,20020510,82,74,91,85,94,73,62,49,74,0,0.08
Austin,20020511,83,74,93,86,98,75,62,44,72,0,0.08
Austin,20020512,84,74,91,86,97,77,63,48,72,0,0.08
Austin,20020513,68,74,80,86,94,57,63,48,61,0.04,0.08
Austin,20020514,66,75,81,86,96,52,63,45,58,0,0.08
Austin,20020515,70,75,87,87,96,52,64,42,67,0,0.09
Austin,20020516,82,75,93,87,97,70,64,48,77,0,0.08
Austin,20020517,78,76,89,87,93,70,64,50,71,0,0.08
Austin,20020518,70,76,80,87,95,61,64,51,53,0,0.08
Austin,20020519,62,76,79,87,97,46,65,46,52,0,0.07
Austin,20020520,64,76,82,88,99,46,65,45,53,0,0.08
Austin,20020521,65,77,84,88,97,46,65,46,63,0,0.08
Austin,20020522,71,77,88,88,97,55,66,47,73,0,0.08
Austin,20020523,78,77,90,88,99,68,66,50,70,0,0.08
Austin,20020524,75,77,84,89,99,68,66,58,74,0,0.08
Austin,20020525,80,78,91,89,100,68,66,58,68,0,0.08
Austin,20020526,78,78,91,89,96,66,67,58,73,0.02,0.1
Austin,20020527,77,78,91,89,100,63,67,59,72,0,0.1
Austin,20020528,76,78,88,89,100,64,67,56,74,0.85,0.1
Austin,20020529,75,78,86,90,98,66,67,54,81,0,0.09
Austin,20020530,78,79,95,90,100,62,68,53,76,0,0.1
Austin,20020531,77,79,89,90,100,66,68,51,67,0,0.09
Austin,20020601,77,79,91,90,100,63,68,56,67,0,0.11
Austin,20020602,76,79,91,90,100,62,68,56,71,0,0.12
Austin,20020603,81,79,93,90,98,69,68,58,74,0,0.13
Austin,20020604,85,80,96,91,99,75,69,58,72,0,0.13
Austin,20020605,83,80,95,91,98,73,69,56,72,0,0.13
Austin,20020606,83,80,93,91,103,73,69,59,58,0,0.15
Austin,20020607,82,80,95,91,98,71,69,59,80,0.12,0.15
Austin,20020608,84,80,96,91,99,73,69,58,72,0,0.16
Austin,20020609,83,80,91,92,99,75,69,64,75,0.05,0.16
Austin,20020610,86,80,97,92,100,77,70,57,67,0,0.15
Austin,20020611,86,81,97,92,99,75,70,58,73,0,0.15
Austin,20020612,84,81,97,92,101,73,70,57,74,0,0.14
Austin,20020613,84,81,96,92,102,71,70,57,66,0,0.15
Austin,20020614,84,81,96,92,109,71,70,60,66,0,0.15
Austin,20020615,80,81,91,92,105,71,70,62,56,0,0.16
Austin,20020616,76,81,88,92,102,66,70,57,82,1.27,0.17
Austin,20020617,78,81,90,93,104,66,70,62,64,0,0.17
Austin,20020618,77,82,91,93,105,63,70,63,68,0,0.18
Austin,20020619,84,82,96,93,103,72,70,58,65,0,0.17
Austin,20020620,82,82,93,93,103,73,71,63,79,0.03,0.17
Austin,20020621,81,82,93,93,102,69,71,58,72,0,0.17
Austin,20020622,81,82,93,93,103,68,71,64,63,0,0.17
Austin,20020623,78,82,93,93,103,64,71,63,60,0,0.16
Austin,20020624,78,82,95,93,104,64,71,65,63,0,0.16
Austin,20020625,82,82,96,93,107,69,71,62,71,0.01,0.16
Austin,20020626,82,82,97,94,106,68,71,62,78,1.01,0.16
Austin,20020627,80,82,90,94,104,69,71,60,78,0,0.17
Austin,20020628,80,82,91,94,105,71,71,61,84,0,0.16
Austin,20020629,76,82,81,94,107,73,71,63,93,0.18,0.16
Austin,20020630,78,82,87,94,100,71,71,63,91,1.58,0.16
Austin,20020701,74,82,78,94,103,71,71,66,97,0.92,0.11
Austin,20020702,72,83,77,94,104,69,71,63,98,1.53,0.1
Austin,20020703,82,83,90,94,102,73,71,60,82,0,0.11
Austin,20020704,84,83,91,94,103,77,71,63,75,0,0.1
Austin,20020705,81,83,89,94,105,73,71,64,84,0.11,0.1
Austin,20020706,81,83,93,94,103,71,71,63,81,0,0.09
Austin,20020707,82,83,93,94,104,72,71,64,79,0,0.1
Austin,20020708,85,83,95,95,105,73,72,68,75,0.25,0.09
Austin,20020709,82,83,91,95,104,72,72,67,81,0.05,0.1
Austin,20020710,79,83,88,95,103,71,72,65,89,0.7,0.1
Austin,20020711,82,83,93,95,104,71,72,64,76,0,0.09
Austin,20020712,83,83,93,95,106,73,72,64,73,0,0.1
Austin,20020713,81,83,89,95,104,75,72,68,80,0.03,0.1
Austin,20020714,79,83,87,95,105,72,72,67,87,0.93,0.09
Austin,20020715,76,83,84,95,105,70,72,66,90,0.01,0.08
Austin,20020716,78,84,82,95,106,73,72,62,94,0.5,0.08
Austin,20020717,78,84,82,95,105,73,72,66,94,0.25,0.07
Austin,20020718,82,84,91,95,103,73,72,67,87,0.02,0.07
Austin,20020719,82,84,91,96,106,75,72,64,83,0,0.07
Austin,20020720,80,84,91,96,103,71,72,66,81,0,0.07
Austin,20020721,84,84,95,96,102,73,72,66,78,0,0.06
Austin,20020722,81,84,93,96,102,71,72,66,81,0,0.07
Austin,20020723,82,84,93,96,103,71,72,62,77,0,0.06
Austin,20020724,82,84,95,96,103,71,72,68,74,0,0.06
Austin,20020725,82,84,93,96,103,71,72,67,71,0,0.05
Austin,20020726,83,84,93,96,106,75,72,69,77,0,0.05
Austin,20020727,83,84,93,96,104,75,72,67,77,0,0.06
Austin,20020728,85,84,95,96,104,77,72,68,75,0,0.05
Austin,20020729,86,84,93,96,105,78,72,68,74,0,0.05
Austin,20020730,85,84,93,96,105,77,72,67,72,0,0.06
Austin,20020731,84,84,93,97,103,75,72,64,74,0,0.05
Austin,20020801,82,84,93,97,105,72,72,65,78,0,0.06
Austin,20020802,84,84,96,97,106,73,72,64,78,0,0.06
Austin,20020803,84,84,98,97,105,70,72,65,73,0.09,0.06
Austin,20020804,82,84,95,97,105,70,72,66,72,0,0.06
Austin,20020805,82,84,93,97,105,71,72,64,77,0.03,0.05
Austin,20020806,82,84,96,97,104,70,72,68,72,0,0.06
Austin,20020807,84,84,98,97,106,72,72,70,69,0.01,0.05
Austin,20020808,81,84,91,97,108,71,72,68,85,0.68,0.06
Austin,20020809,83,84,93,97,106,73,72,66,77,0,0.05
Austin,20020810,81,84,91,97,107,73,72,63,88,0.08,0.05
Austin,20020811,80,84,93,97,105,69,72,67,86,0,0.05
Austin,20020812,83,84,93,97,104,73,72,64,79,0,0.05
Austin,20020813,84,84,93,97,103,75,72,59,81,0,0.05
Austin,20020814,83,84,93,97,104,75,72,62,82,0,0.05
Austin,20020815,82,84,93,97,104,73,72,62,82,0,0.05
Austin,20020816,84,84,95,97,104,73,72,59,74,0,0.06
Austin,20020817,85,84,96,96,105,75,72,61,76,0,0.07
Austin,20020818,86,84,96,96,104,75,71,64,79,0,0.06
Austin,20020819,85,84,96,96,106,75,71,65,73,0,0.06
Austin,20020820,86,84,97,96,105,75,71,67,75,0,0.06
Austin,20020821,86,84,97,96,104,75,71,66,76,0,0.06
Austin,20020822,84,83,97,96,103,72,71,65,79,0.02,0.07
Austin,20020823,84,83,96,96,105,73,71,63,77,0,0.06
Austin,20020824,84,83,96,96,107,73,71,61,72,0,0.08
Austin,20020825,84,83,99,95,104,71,71,61,69,0,0.08
Austin,20020826,86,83,100,95,103,73,70,60,59,0,0.08
Austin,20020827,86,83,100,95,108,73,70,64,65,0,0.09
Austin,20020828,84,82,97,95,110,73,70,61,76,0,0.09
Austin,20020829,83,82,95,95,108,72,70,62,68,0,0.1
Austin,20020830,80,82,95,95,104,66,70,62,62,0,0.1
Austin,20020831,82,82,97,94,106,70,70,62,67,0,0.1
Austin,20020901,82,82,97,94,107,69,69,63,68,0,0.08
Austin,20020902,82,81,97,94,106,69,69,63,69,0,0.09
Austin,20020903,84,81,97,94,107,72,69,61,68,0,0.09
Austin,20020904,84,81,96,93,110,73,69,58,69,0,0.09
Austin,20020905,84,81,97,93,112,72,68,55,66,0,0.08
Austin,20020906,83,80,97,93,101,69,68,52,66,0,0.09
Austin,20020907,78,80,84,93,102,72,68,50,94,1.62,0.09
Austin,20020908,78,80,84,92,103,73,68,56,92,0.31,0.09
Austin,20020909,80,80,86,92,100,75,67,54,88,0.14,0.1
Austin,20020910,82,79,93,92,100,72,67,52,77,0,0.1
Austin,20020911,80,79,93,92,102,68,67,56,72,0,0.09
Austin,20020912,80,79,93,91,102,68,67,56,76,0,0.09
Austin,20020913,80,79,93,91,102,68,66,59,73,0,0.09
Austin,20020914,78,78,93,91,101,66,66,54,74,0,0.09
Austin,20020915,74,78,77,91,99,70,66,56,85,0.03,0.08
Austin,20020916,72,78,75,90,99,70,65,54,92,0.07,0.08
Austin,20020917,78,78,87,90,105,71,65,50,87,0,0.08
Austin,20020918,82,77,91,90,99,75,65,48,84,0,0.08
Austin,20020919,76,77,80,90,101,71,64,47,90,0.38,0.09
Austin,20020920,72,77,87,89,103,57,64,52,67,0,0.08
Austin,20020921,72,76,90,89,102,55,64,54,73,0,0.08
Austin,20020922,73,76,89,89,103,57,63,47,69,0,0.08
Austin,20020923,75,76,87,89,101,63,63,45,57,0,0.08
Austin,20020924,72,76,86,88,101,61,63,50,50,0,0.08
Austin,20020925,78,75,88,88,108,68,63,50,63,0,0.09
Austin,20020926,78,75,91,88,107,66,62,47,62,0,0.07
Austin,20020927,74,75,95,87,105,55,62,45,71,0,0.08
Austin,20020928,74,74,91,87,105,57,62,46,70,0,0.08
Austin,20020929,74,74,90,87,99,60,61,45,76,0,0.08
Austin,20020930,76,74,89,87,97,62,61,46,85,0,0.07
Austin,20021001,79,74,90,86,98,69,61,45,87,0.01,0.09
Austin,20021002,82,73,93,86,97,73,60,47,82,0,0.08
Austin,20021003,80,73,93,86,96,66,60,49,78,0,0.11
Austin,20021004,81,73,93,86,95,69,60,45,74,0,0.11
Austin,20021005,82,72,91,85,96,72,59,43,55,0,0.12
Austin,20021006,78,72,93,85,95,66,59,42,85,0,0.12
Austin,20021007,78,72,89,85,96,69,59,42,87,0.22,0.11
Austin,20021008,74,72,81,85,96,69,58,44,95,1.76,0.12
Austin,20021009,74,71,82,84,93,66,58,39,87,0.4,0.13
Austin,20021010,70,71,77,84,93,60,58,43,85,0,0.14
Austin,20021011,69,71,82,84,95,57,58,43,85,0,0.14
Austin,20021012,74,70,86,84,97,61,57,41,88,0,0.15
Austin,20021013,67,70,73,83,98,61,57,39,72,0,0.14
Austin,20021014,58,70,62,83,95,55,57,43,83,0.1,0.15
Austin,20021015,62,70,73,83,93,48,56,38,77,0,0.15
Austin,20021016,59,69,75,82,92,43,56,41,73,0,0.15
Austin,20021017,62,69,80,82,96,45,56,35,78,0,0.14
Austin,20021018,68,69,80,82,93,57,55,42,88,0,0.15
Austin,20021019,68,68,75,82,93,62,55,42,97,2.38,0.16
Austin,20021020,67,68,75,81,92,59,55,36,93,0.01,0.17
Austin,20021021,63,68,69,81,92,57,54,36,95,0.15,0.16
Austin,20021022,66,67,70,81,92,63,54,41,96,1.08,0.16
Austin,20021023,68,67,73,80,92,63,54,38,94,0.36,0.16
Austin,20021024,66,67,72,80,93,62,53,37,98,1.46,0.15
Austin,20021025,60,66,66,80,92,55,53,32,98,0.13,0.14
Austin,20021026,56,66,59,79,98,55,53,33,99,0.38,0.14
Austin,20021027,64,66,70,79,94,59,52,37,97,0.05,0.14
Austin,20021028,67,65,70,78,89,63,52,33,98,0.03,0.14
Austin,20021029,60,65,73,78,88,48,52,33,87,0,0.14
Austin,20021030,64,65,79,78,88,48,51,32,81,0,0.14
Austin,20021031,56,64,61,77,90,52,51,36,78,0,0.14
Austin,20021101,57,64,63,77,88,51,51,36,82,0,0.13
Austin,20021102,53,64,55,77,87,51,50,29,93,0.47,0.12
Austin,20021103,55,63,57,76,87,53,50,26,97,0.15,0.11
Austin,20021104,50,63,53,76,89,48,50,26,97,3.15,0.12
Austin,20021105,60,62,75,75,90,46,49,27,75,0,0.12
Austin,20021106,56,62,70,75,89,41,49,31,64,0,0.11
Austin,20021107,52,62,70,75,88,35,49,30,73,0,0.1
Austin,20021108,56,61,75,74,90,37,48,33,78,0,0.11
Austin,20021109,70,61,80,74,88,59,48,26,86,0,0.11
Austin,20021110,72,60,88,73,90,55,48,31,86,0,0.1
Austin,20021111,61,60,72,73,86,50,47,26,70,0,0.1
Austin,20021112,54,60,66,73,87,42,47,26,67,0,0.1
Austin,20021113,52,59,68,72,90,35,46,28,69,0,0.11
Austin,20021114,57,59,75,72,88,39,46,25,76,0,0.1
Austin,20021115,56,58,63,71,89,50,46,28,60,0,0.1
Austin,20021116,50,58,63,71,84,37,45,26,64,0,0.1
Austin,20021117,54,58,69,71,89,39,45,26,64,0,0.1
Austin,20021118,60,57,75,70,83,45,45,26,71,0,0.09
Austin,20021119,55,57,71,70,87,39,44,26,63,0,0.08
Austin,20021120,55,57,73,70,85,37,44,30,61,0,0.08
Austin,20021121,60,56,73,69,86,44,43,28,52,0,0.09
Austin,20021122,54,56,69,69,87,39,43,31,59,0,0.08
Austin,20021123,53,56,72,69,87,34,43,27,68,0,0.08
Austin,20021124,56,55,73,68,87,39,42,26,88,0,0.08
Austin,20021125,52,55,57,68,85,45,42,23,68,0.07,0.09
Austin,20021126,42,55,44,68,85,39,42,27,87,0.42,0.09
Austin,20021127,44,54,48,67,87,39,41,22,54,0,0.09
Austin,20021128,44,54,59,67,88,30,41,25,67,0,0.09
Austin,20021129,48,54,62,67,85,33,41,20,63,0,0.09
Austin,20021130,52,53,66,66,83,39,40,20,64,0,0.07
Austin,20021201,48,53,59,66,84,36,40,23,60,0,0.09
Austin,20021202,55,53,73,66,85,37,40,25,84,0,0.08
Austin,20021203,68,53,73,66,86,60,40,27,96,0.36,0.08
Austin,20021204,48,52,57,65,84,39,39,23,85,0.46,0.08
Austin,20021205,41,52,50,65,86,32,39,19,76,0,0.07
Austin,20021206,41,52,54,65,83,28,39,19,76,0,0.07
Austin,20021207,42,52,55,65,81,30,39,17,82,0,0.07
Austin,20021208,54,51,57,65,83,48,38,23,97,0.45,0.05
Austin,20021209,46,51,48,64,81,44,38,23,97,1.6,0.07
Austin,20021210,48,51,53,64,83,43,38,18,89,0,0.06
Austin,20021211,43,51,54,64,83,32,38,24,93,0,0.07
Austin,20021212,54,51,61,64,88,48,37,22,95,0.53,0.07
Austin,20021213,49,50,62,64,81,33,37,12,64,0,0.07
Austin,20021214,47,50,64,64,83,30,37,22,71,0,0.06
Austin,20021215,54,50,71,63,81,36,37,19,84,0,0.07
Austin,20021216,60,50,70,63,80,51,37,18,92,0,0.07
Austin,20021217,68,50,78,63,85,57,37,21,88,0,0.06
Austin,20021218,66,50,73,63,81,59,37,25,77,0,0.07
Austin,20021219,53,50,64,63,84,37,36,24,41,0,0.07
Austin,20021220,47,50,66,63,84,28,36,24,59,0,0.07
Austin,20021221,52,50,71,63,81,34,36,22,75,0,0.07
Austin,20021222,48,49,60,63,80,35,36,16,67,0.19,0.07
Austin,20021223,62,49,77,63,82,46,36,6,92,0.73,0.08
Austin,20021224,42,49,48,63,82,37,36,14,72,0,0.07
Austin,20021225,38,49,48,63,91,28,36,11,80,0,0.07
Austin,20021226,44,49,53,62,81,35,36,18,80,0,0.07
Austin,20021227,47,49,64,62,80,30,36,20,78,0,0.07
Austin,20021228,48,49,66,62,77,30,36,25,78,0,0.07
Austin,20021229,53,49,69,62,80,37,36,20,97,0.02,0.07
Austin,20021230,62,49,73,62,82,52,36,19,83,0.59,0.09
Austin,20021231,50,49,64,62,82,34,36,18,56,0,0.08
Austin,20030101,50,49,69,62,84,30,36,24,62,0,0.07
Austin,20030102,46,49,57,62,81,32,36,16,55,0,0.08
Austin,20030103,47,49,66,62,86,28,36,17,67,0,0.08
Austin,20030104,49,49,66,62,80,32,36,15,69,0,0.08
Austin,20030105,52,49,71,62,78,34,36,14,83,0,0.08
Austin,20030106,50,49,64,62,84,37,36,20,80,0,0.08
Austin,20030107,48,49,59,62,80,36,36,12,68,0,0.07
Austin,20030108,52,49,71,62,81,34,36,13,74,0,0.07
Austin,20030109,67,49,82,62,84,52,36,10,59,0,0.07
Austin,20030110,48,49,55,62,86,41,36,13,40,0,0.07
Austin,20030111,42,49,45,62,85,39,36,14,84,0.66,0.07
Austin,20030112,38,49,39,62,80,37,36,12,99,0.91,0.07
Austin,20030113,42,49,46,62,78,37,36,18,89,0,0.07
Austin,20030114,43,49,53,62,79,33,36,11,88,0,0.07
Austin,20030115,43,49,53,62,78,33,36,17,95,0.01,0.07
Austin,20030116,46,49,55,62,82,36,36,19,60,0,0.08
Austin,20030117,34,49,43,62,80,25,36,21,60,0,0.07
Austin,20030118,39,49,57,62,83,21,36,19,63,0,0.08
Austin,20030119,44,49,63,62,86,24,36,14,77,0,0.08
Austin,20030120,62,49,72,62,82,53,36,15,86,0,0.07
Austin,20030121,66,49,79,62,81,50,37,17,85,0,0.07
Austin,20030122,48,49,55,62,83,42,37,20,71,0,0.08
Austin,20030123,34,49,41,62,89,27,37,18,48,0,0.07
Austin,20030124,36,49,46,62,82,25,37,14,55,0,0.07
Austin,20030125,40,50,43,62,89,37,37,19,93,0.02,0.07
Austin,20030126,42,50,46,62,86,37,37,24,99,0.06,0.07
Austin,20030127,46,50,54,62,84,39,37,21,92,0.01,0.08
Austin,20030128,58,50,68,62,80,48,37,18,95,0.01,0.06
Austin,20030129,56,50,63,63,85,48,37,17,79,0,0.07
Austin,20030130,47,50,55,63,88,39,37,0,83,0,0.06
Austin,20030131,52,50,66,63,82,35,37,-5,89,0,0.05
Austin,20030201,54,50,71,63,83,36,37,13,78,0,0.07
Austin,20030202,60,50,73,63,85,48,37,8,93,0,0.07
Austin,20030203,62,50,75,63,80,48,38,16,68,0,0.08
Austin,20030204,44,50,57,63,84,30,38,20,61,0,0.07
Austin,20030205,44,50,52,63,83,37,38,17,92,0.09,0.08
Austin,20030206,48,51,53,63,79,42,38,21,92,0.22,0.08
Austin,20030207,38,51,41,64,84,36,38,19,74,0,0.09
Austin,20030208,36,51,39,64,85,32,38,21,97,0.1,0.08
Austin,20030209,55,51,71,64,87,39,38,23,90,0.04,0.09
Austin,20030210,49,51,61,64,89,35,38,19,70,0,0.1
Austin,20030211,52,51,68,64,81,35,39,16,86,0,0.09
Austin,20030212,60,52,68,64,83,51,39,16,96,0,0.09
Austin,20030213,66,52,69,64,83,62,39,23,97,0.03,0.08
Austin,20030214,70,52,73,65,84,66,39,24,94,0.05,0.08
Austin,20030215,58,52,69,65,83,45,39,23,81,0.02,0.09
Austin,20030216,42,52,53,65,83,30,40,20,68,0,0.09
Austin,20030217,45,52,64,65,92,26,40,22,75,0,0.09
Austin,20030218,56,53,69,65,89,43,40,25,88,0,0.09
Austin,20030219,60,53,66,66,92,52,40,23,88,0.01,0.08
Austin,20030220,49,53,52,66,94,46,40,29,99,2.78,0.09
Austin,20030221,52,53,55,66,101,50,41,30,97,0.29,0.08
Austin,20030222,58,53,69,66,98,45,41,25,69,0,0.08
Austin,20030223,57,54,75,66,94,39,41,24,70,0,0.08
Austin,20030224,33,54,39,67,86,27,41,24,89,0.36,0.08
Austin,20030225,27,54,30,67,89,24,42,23,95,0.12,0.08
Austin,20030226,34,54,37,67,88,30,42,23,98,0.05,0.09
Austin,20030227,44,55,52,67,89,35,42,13,92,0,0.1
Austin,20030228,44,55,52,68,87,37,42,24,95,0.01,0.1
Austin,20030301,48,55,50,68,88,46,43,25,99,0.02,0.08
Austin,20030302,50,55,51,68,86,48,43,19,97,0.09,0.09
Austin,20030303,47,56,55,68,85,39,43,19,94,0.23,0.08
Austin,20030304,50,56,62,69,91,39,43,17,95,0.01,0.08
Austin,20030305,49,56,57,69,93,41,44,17,92,0,0.09
Austin,20030306,50,56,64,69,98,37,44,21,72,0,0.1
Austin,20030307,57,57,79,69,90,35,44,25,68,0,0.08
Austin,20030308,55,57,66,70,88,44,44,26,91,0,0.08
Austin,20030309,58,57,69,70,86,46,45,29,89,0,0.08
Austin,20030310,58,58,72,70,93,45,45,28,77,0,0.09
Austin,20030311,59,58,68,70,92,50,45,20,96,0,0.07
Austin,20030312,68,58,73,71,89,62,46,19,99,0.02,0.09
Austin,20030313,73,58,84,71,91,62,46,25,88,0.01,0.08
Austin,20030314,64,59,78,71,93,50,46,29,82,0,0.08
Austin,20030315,60,59,73,72,87,48,46,30,90,0,0.09
Austin,20030316,68,59,77,72,85,59,47,32,84,0,0.09
Austin,20030317,62,60,69,72,89,55,47,30,94,0,0.08
Austin,20030318,58,60,69,72,90,48,47,31,83,0.07,0.08
Austin,20030319,62,60,75,73,90,50,48,29,43,0,0.08
Austin,20030320,54,60,63,73,92,46,48,24,64,0,0.08
Austin,20030321,54,61,72,73,90,37,48,26,74,0,0.08
Austin,20030322,53,61,64,74,98,42,48,30,87,0.06,0.09
Austin,20030323,57,61,75,74,90,39,49,30,83,0,0.09
Austin,20030324,60,61,77,74,88,42,49,30,84,0,0.09
Austin,20030325,66,62,72,74,88,59,49,28,95,0.4,0.08
Austin,20030326,62,62,75,75,91,44,49,26,66,0,0.08
Austin,20030327,61,62,80,75,96,42,50,30,86,0,0.08
Austin,20030328,58,62,64,75,97,51,50,28,66,0,0.06
Austin,20030329,46,63,57,75,95,34,50,30,47,0,0.07
Austin,20030330,48,63,66,76,91,30,50,31,50,0,0.06
Austin,20030331,56,63,73,76,89,39,51,33,51,0,0.06
Austin,20030401,61,64,77,76,92,45,51,36,68,0,0.07
Austin,20030402,66,64,78,77,91,53,51,38,82,0,0.07
Austin,20030403,72,64,80,77,89,64,51,35,82,0,0.06
Austin,20030404,72,64,82,77,92,63,52,36,81,0,0.07
Austin,20030405,74,65,82,77,89,66,52,36,88,0,0.07
Austin,20030406,70,65,84,78,91,57,52,38,91,0.01,0.06
Austin,20030407,69,65,81,78,95,57,52,28,86,0.01,0.07
Austin,20030408,60,65,66,78,92,45,53,34,41,0,0.07
Austin,20030409,52,66,71,78,95,34,53,33,50,0,0.06
Austin,20030410,54,66,73,79,93,36,53,34,60,0,0.06
Austin,20030411,62,66,78,79,92,46,53,42,58,0,0.06
Austin,20030412,64,66,82,79,92,46,54,38,72,0,0.06
Austin,20030413,68,67,82,79,94,55,54,31,72,0,0.07
Austin,20030414,71,67,82,80,95,60,54,30,79,0,0.07
Austin,20030415,72,67,82,80,92,62,55,34,76,0,0.06
Austin,20030416,74,67,90,80,95,57,55,32,76,0,0.07
Austin,20030417,70,68,84,80,100,57,55,31,85,0,0.07
Austin,20030418,73,68,82,80,99,64,55,35,79,0,0.08
Austin,20030419,71,68,75,81,99,69,56,40,90,0,0.07
Austin,20030420,68,68,75,81,93,59,56,33,84,0,0.08
Austin,20030421,69,69,82,81,92,57,56,44,53,0,0.08
Austin,20030422,60,69,66,81,94,55,56,39,88,0.03,0.09
Austin,20030423,72,69,80,82,97,64,57,42,83,0,0.09
Austin,20030424,80,69,93,82,94,62,57,41,65,0,0.09
Austin,20030425,69,70,88,82,93,50,57,42,50,0,0.1
Austin,20030426,69,70,89,82,96,50,58,44,63,0,0.1
Austin,20030427,72,70,89,83,94,57,58,45,70,0,0.09
Austin,20030428,74,70,86,83,93,64,58,43,76,0,0.09
Austin,20030429,72,71,82,83,93,62,59,42,85,0,0.1
Austin,20030430,76,71,86,83,93,68,59,44,89,0.01,0.1
Austin,20030501,79,71,88,83,95,71,59,42,77,0,0.09
Austin,20030502,79,72,88,84,96,71,60,47,83,0,0.09
Austin,20030503,76,72,80,84,94,71,60,42,85,0,0.09
Austin,20030504,82,72,91,84,98,73,60,37,80,0,0.09
